movieid,moviename,rating,languages,duration,genres,cast,cinema,format,showtime,booking_link
1334,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Reem Mall - Abu Dhabi,Standard,"['4:45pm', '7:35pm', '10:30pm']","['https://uae.voxcinemas.com/booking/0104-34559', 'https://uae.voxcinemas.com/booking/0104-34560', 'https://uae.voxcinemas.com/booking/0104-34561']"
1335,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",The Galleria Al Maryah Island,Couch - 2 Seater,"['4:30pm', '7:15pm', '10:00pm', '12:45am']","['https://uae.voxcinemas.com/booking/0046-243647', 'https://uae.voxcinemas.com/booking/0046-243648', 'https://uae.voxcinemas.com/booking/0046-243649', 'https://uae.voxcinemas.com/booking/0046-244488']"
1336,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",The Galleria Al Maryah Island,IMAX,"['2:30pm', '5:15pm', '8:00pm', '10:45pm', '1:30am']","['https://uae.voxcinemas.com/booking/0046-243611', 'https://uae.voxcinemas.com/booking/0046-243612', 'https://uae.voxcinemas.com/booking/0046-243613', 'https://uae.voxcinemas.com/booking/0046-243614', 'https://uae.voxcinemas.com/booking/0046-244477']"
1337,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",The Galleria Al Maryah Island,Standard,"['4:00pm', '6:45pm', '9:00pm', '9:30pm', '11:45pm', '12:15am']","['https://uae.voxcinemas.com/booking/0046-243965', 'https://uae.voxcinemas.com/booking/0046-243966', 'https://uae.voxcinemas.com/booking/0046-244063', 'https://uae.voxcinemas.com/booking/0046-243967', 'https://uae.voxcinemas.com/booking/0046-244064', 'https://uae.voxcinemas.com/booking/0046-243968']"
1338,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",The Galleria Al Maryah Island,THEATRE,"['4:00pm', '7:00pm', '8:00pm', '10:15pm', '11:15pm']","['https://uae.voxcinemas.com/booking/0046-244266', 'https://uae.voxcinemas.com/booking/0046-244267', 'https://uae.voxcinemas.com/booking/0046-244402', 'https://uae.voxcinemas.com/booking/0046-244268', 'https://uae.voxcinemas.com/booking/0046-244403']"
1339,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Wafi Mall at Wafi City,MAX,['7:15pm'],['https://uae.voxcinemas.com/booking/0057-114214']
1340,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Wafi Mall at Wafi City,SAMSUNG ONYX,"['3:00pm', '11:00pm']","['https://uae.voxcinemas.com/booking/0057-114432', 'https://uae.voxcinemas.com/booking/0057-114434']"
1341,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Wafi Mall at Wafi City,Standard,"['2:45pm', '5:30pm', '11:30pm']","['https://uae.voxcinemas.com/booking/0057-114085', 'https://uae.voxcinemas.com/booking/0057-114086', 'https://uae.voxcinemas.com/booking/0057-114088']"
1342,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Wafi Mall at Wafi City,THEATRE,['8:00pm'],['https://uae.voxcinemas.com/booking/0057-114429']
1343,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Yas Mall - Abu Dhabi,MAX,"['4:40pm', '7:25pm', '10:10pm', '12:55am']","['https://uae.voxcinemas.com/booking/0012-487581', 'https://uae.voxcinemas.com/booking/0012-487582', 'https://uae.voxcinemas.com/booking/0012-487583', 'https://uae.voxcinemas.com/booking/0012-487584']"
1344,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Yas Mall - Abu Dhabi,Standard,"['3:05pm', '5:55pm', '8:40pm', '11:25pm']","['https://uae.voxcinemas.com/booking/0012-487615', 'https://uae.voxcinemas.com/booking/0012-487616', 'https://uae.voxcinemas.com/booking/0012-487617', 'https://uae.voxcinemas.com/booking/0012-487618']"
1345,Superman,PG15,English,130 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Yas Mall - Abu Dhabi,THEATRE,"['5:45pm', '8:45pm', '12:00am']","['https://uae.voxcinemas.com/booking/0012-487859', 'https://uae.voxcinemas.com/booking/0012-487860', 'https://uae.voxcinemas.com/booking/0012-487861']"
1346,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,MAX,"['2:50pm', '8:25pm']","['https://uae.voxcinemas.com/booking/0036-82272', 'https://uae.voxcinemas.com/booking/0036-82274']"
1347,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Abu Dhabi Mall - Abu Dhabi,Standard,"['6:40pm', '12:15am']","['https://uae.voxcinemas.com/booking/0036-82311', 'https://uae.voxcinemas.com/booking/0036-82313']"
1348,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,GOLD,"['3:00pm', '9:00pm']","['https://uae.voxcinemas.com/booking/0009-193645', 'https://uae.voxcinemas.com/booking/0009-193647']"
1349,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,MAX,"['8:00pm', '10:45pm']","['https://uae.voxcinemas.com/booking/0009-193404', 'https://uae.voxcinemas.com/booking/0009-193405']"
1350,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Hamra Mall - Ras Al Khaimah,Standard,['4:30pm'],['https://uae.voxcinemas.com/booking/0009-193501']
1351,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,MAX,"['4:45pm', '7:30pm', '10:15pm']","['https://uae.voxcinemas.com/booking/0039-117784', 'https://uae.voxcinemas.com/booking/0039-117785', 'https://uae.voxcinemas.com/booking/0039-117786']"
1352,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,Standard,['2:15pm'],['https://uae.voxcinemas.com/booking/0039-117670']
1353,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Al Jimi Mall,THEATRE,['8:45pm'],['https://uae.voxcinemas.com/booking/0039-117851']
1354,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,MAX,"['3:35pm', '9:10pm']","['https://uae.voxcinemas.com/booking/0013-275066', 'https://uae.voxcinemas.com/booking/0013-275068']"
1355,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Premium,['2:25pm'],['https://uae.voxcinemas.com/booking/0013-275405']
1356,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",Burjuman,Standard,"['6:00pm', '7:55pm', '11:30pm']","['https://uae.voxcinemas.com/booking/0013-275372', 'https://uae.voxcinemas.com/booking/0013-275550', 'https://uae.voxcinemas.com/booking/0013-275374']"
1357,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Ajman,MAX,"['2:45pm', '5:30pm', '8:15pm', '11:00pm']","['https://uae.voxcinemas.com/booking/0004-282310', 'https://uae.voxcinemas.com/booking/0004-282311', 'https://uae.voxcinemas.com/booking/0004-282312', 'https://uae.voxcinemas.com/booking/0004-282313']"
1358,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,Couch - 2 Seater,"['2:15pm', '5:00pm', '7:45pm', '10:30pm']","['https://uae.voxcinemas.com/booking/0055-152836', 'https://uae.voxcinemas.com/booking/0055-152837', 'https://uae.voxcinemas.com/booking/0055-152838', 'https://uae.voxcinemas.com/booking/0055-152839']"
1359,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,GOLD,"['4:35pm', '7:25pm', '10:10pm']","['https://uae.voxcinemas.com/booking/0055-153285', 'https://uae.voxcinemas.com/booking/0055-153286', 'https://uae.voxcinemas.com/booking/0055-153287']"
1360,Superman,PG15,"English, English, English, English, Arabic, English, Malayalam, Mandarin, Hindi, English, Hindi, English, Hindi, English, Japanese, Hindi, English, Punjabi, English, English, Hindi, English, English, Arabic, English, Malayalam, English, Kannada, Hindi, Malayalam, Punjabi, Hindi",170 min,"Science Fiction, Adventure, Action","David Corenswet, Rachel Brosnahan, Nicholas Hoult",City Centre Al Zahia,MAX,"['3:40pm', '6:25pm', '9:00pm', '11:50pm']","['https://uae.voxcinemas.com/booking/0055-152798', 'https://uae.voxcinemas.com/booking/0055-152799', 'https://uae.voxcinemas.com/booking/0055-152758', 'https://uae.voxcinemas.com/booking/0055-152759']"
